Row	Gene	Uniprot	nrLocations	Type	LocationNumber	LOCATION	Reliability	HPAbin	SCtype	SCneigh	SC_ClassCount	SCvalid
14171	SNX5	Q9Y5X3	2	MultiLoc	FirstLoc	J_Nucleoli	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14173	SNX6	Q9UNH7	1	SingleLoc	FirstLoc	A_Vesicles	2_Supported	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
14174	SNX8	Q9Y5X2	1	SingleLoc	FirstLoc	A_Vesicles	2_Supported	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
14175	SNX9	Q9Y5X1	2	MultiLoc	FirstLoc	N_Cytosol	1_Validated	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14177	SOAT1	P35610	1	SingleLoc	FirstLoc	C_Endoplasmic reticulum	1_Validated	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14178	SOCS6	O14544	2	MultiLoc	FirstLoc	I_Nuclear speckles	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14180	SOD1	P00441	3	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14183	SON	P18583	1	SingleLoc	FirstLoc	I_Nuclear speckles	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14184	SORBS3	O60504	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14186	SORD	Q00796	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14187	SORT1	Q99523	3	MultiLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14190	SOS1	Q07889	3	MultiLoc	FirstLoc	H_Nucleus	4_Uncertain	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14193	SOS2	Q07890	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14195	SOWAHC	Q53LP3	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14196	SOX13	Q9UN79	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14197	SP1	P08047	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14198	SP100	P23497	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14200	SP110	Q9HB58	1	SingleLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14201	SP2	Q02086	2	MultiLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14203	SP4	Q02446	2	MultiLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14205	SPA17	Q15506	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
14206	SPAG9	O60271	2	MultiLoc	FirstLoc	T_Microtubule organizing center	1_Validated	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14208	SPAST	Q9UBP0	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14210	SPATA2	Q9UM82	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14212	SPATA5	Q8NB90	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14213	SPATA5L1	Q9BVQ7	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14215	SPATS2	Q86XZ4	1	SingleLoc	FirstLoc	N_Cytosol	1_Validated	3_Cytosol	MultiCLidentical	2_Nucleus	5	FALSE
14216	SPATS2L	Q9NUQ6	2	MultiLoc	FirstLoc	J_Nucleoli	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14218	SPC24	Q8NBT2	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14220	SPC25	Q9HBM1	1	SingleLoc	FirstLoc	N_Cytosol	1_Validated	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14221	SPCS1	Q9Y6A9	2	MultiLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14223	SPCS2	Q15005	1	SingleLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14224	SPEN	Q96T58	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14225	SPIN1	Q9Y657	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14226	SPIN4	Q56A73	2	MultiLoc	FirstLoc	J_Nucleoli	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14228	SPNS1	Q9H2V7	4	MultiLoc	FirstLoc	M_Nucleoli (Fibrillar center)	4_Uncertain	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14232	SPPL2A	Q8TCT8	1	SingleLoc	FirstLoc	A_Vesicles	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14233	SPPL3	Q8TCT6	2	MultiLoc	FirstLoc	A_Vesicles	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14235	SPR	P35270	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14237	SPRED1	Q7Z699	1	SingleLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14238	SPRY1	O43609	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14241	SPRY4	Q9C004	2	MultiLoc	FirstLoc	B_Golgi apparatus	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14243	SPRYD4	Q8WW59	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	4_Mitochondria	5	FALSE
14244	SPRYD7	Q5W111	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14245	SPTAN1	Q13813	2	MultiLoc	FirstLoc	A_Vesicles	4_Uncertain	1_Secretory	MultiCLidentical	2_Nucleus	5	FALSE
14247	SPTBN1	Q01082	1	SingleLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	2_Nucleus	5	FALSE
14248	SPTLC1	O15269	1	SingleLoc	FirstLoc	C_Endoplasmic reticulum	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14249	SPTLC2	O15270	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	3_Approved	4_Mitochondria	MultiCLidentical	1_Secretory	5	FALSE
14250	SQLE	Q14534	2	MultiLoc	FirstLoc	A_Vesicles	4_Uncertain	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14252	SQRDL	Q9Y6N5	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	1_Validated	4_Mitochondria	MultiCLidentical	4_Mitochondria	5	TRUE
14253	SRA1	Q9HD15	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14256	SRBD1	Q8N5C6	2	MultiLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	2_Nucleus	5	FALSE
14258	SRC	P12931	2	MultiLoc	FirstLoc	N_Cytosol	1_Validated	3_Cytosol	MultiCLidentical	1_Secretory	5	FALSE
14260	SRCAP	Q6ZRS2	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14262	SREBF1	P36956	2	MultiLoc	FirstLoc	B_Golgi apparatus	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14264	SREBF2	Q12772	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14267	SREK1	Q8WXA9	2	MultiLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14269	SRFBP1	Q8NEF9	3	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14272	SRGAP1	Q7Z6B7	1	SingleLoc	FirstLoc	I_Nuclear speckles	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14273	SRI	P30626	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14275	SRM	P19623	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14277	SRP14	P37108	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14279	SRP54	P61011	2	MultiLoc	FirstLoc	J_Nucleoli	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14281	SRP68	Q9UHB9	2	MultiLoc	FirstLoc	S_Focal Adhesions	1_Validated	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14283	SRPK1	Q96SB4	3	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14286	SRPK2	P78362	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14288	SRPRB	Q9Y5M8	1	SingleLoc	FirstLoc	D_Plasma membrane	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14289	SRR	Q9GZT4	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
14290	SRRM2	Q9UQ35	1	SingleLoc	FirstLoc	I_Nuclear speckles	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14291	SRRT	Q9BXP5	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14292	SRSF1	Q07955	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14293	SRSF11	Q05519	1	SingleLoc	FirstLoc	I_Nuclear speckles	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14294	SRSF3	P84103	1	SingleLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14295	SRSF4	Q08170	1	SingleLoc	FirstLoc	I_Nuclear speckles	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14296	SRSF5	Q13243	2	MultiLoc	FirstLoc	H_Nucleus	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14298	SRSF6	Q13247	1	SingleLoc	FirstLoc	I_Nuclear speckles	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14299	SRSF7	Q16629	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14300	SRSF9	Q13242	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14301	SS18L2	Q9UHA2	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14304	SSBP1	Q04837	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	2_Supported	4_Mitochondria	MultiCLidentical	4_Mitochondria	5	TRUE
14305	SSFA2	P28290	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14308	SSH3	Q8TE77	4	MultiLoc	FirstLoc	I_Nuclear speckles	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14312	SSR1	P43307	1	SingleLoc	FirstLoc	C_Endoplasmic reticulum	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14313	SSR3	Q9UNL2	1	SingleLoc	FirstLoc	N_Cytosol	4_Uncertain	3_Cytosol	MultiCLidentical	1_Secretory	5	FALSE
14314	SSRP1	Q08945	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14316	SSSCA1	O60232	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14317	ST13	P50502	1	SingleLoc	FirstLoc	N_Cytosol	1_Validated	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14318	ST7	Q9NRC1	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14320	STAG1	Q8WVM7	2	MultiLoc	FirstLoc	H_Nucleus	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14322	STAM	Q92783	1	SingleLoc	FirstLoc	A_Vesicles	2_Supported	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
14323	STAM2	O75886	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14326	STAMBP	O95630	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14329	STARD13	Q9Y3M8	3	MultiLoc	FirstLoc	L_Nuclear membrane	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14332	STARD3NL	O95772	1	SingleLoc	FirstLoc	A_Vesicles	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14333	STAT1	P42224	2	MultiLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14335	STAT2	P52630	2	MultiLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14337	STAT3	P40763	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14339	STAU1	O95793	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	2_Nucleus	5	FALSE
14340	STAU2	Q9NUL3	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14342	STEAP3	Q658P3	2	MultiLoc	FirstLoc	J_Nucleoli	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14344	STIL	Q15468	2	MultiLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14346	STIM1	Q13586	1	SingleLoc	FirstLoc	C_Endoplasmic reticulum	1_Validated	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14347	STIM2	Q9P246	1	SingleLoc	FirstLoc	A_Vesicles	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14348	STIP1	P31948	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14351	STK11	Q15831	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14353	STK11IP	Q8N1F8	1	SingleLoc	FirstLoc	A_Vesicles	1_Validated	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14354	STK17A	Q9UEE5	2	MultiLoc	FirstLoc	I_Nuclear speckles	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14356	STK17B	O94768	2	MultiLoc	FirstLoc	N_Cytosol	4_Uncertain	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14358	STK24	Q9Y6E0	2	MultiLoc	FirstLoc	J_Nucleoli	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14360	STK3	Q13188	3	MultiLoc	FirstLoc	Q_Intermediate filaments	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14363	STK35	Q8TDR2	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14365	STK38	Q15208	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14366	STK38L	Q9Y2H1	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14367	STK39	Q9UEW8	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14370	STK4	Q13043	3	MultiLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14373	STMN1	P16949	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14374	STMN2	Q93045	2	MultiLoc	FirstLoc	C_Endoplasmic reticulum	3_Approved	1_Secretory	MultiCLidentical	3_Cytosol	5	FALSE
14376	STOM	P27105	1	SingleLoc	FirstLoc	N_Cytosol	1_Validated	3_Cytosol	MultiCLidentical	1_Secretory	5	FALSE
14377	STOML2	Q9UJZ1	2	MultiLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	4_Mitochondria	5	FALSE
14379	STON2	Q8WXE9	2	MultiLoc	FirstLoc	J_Nucleoli	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14381	STRA6	Q9BX79	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14383	STRADA	Q7RTN6	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14385	STRAP	Q9Y3F4	2	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14387	STRIP1	Q5VSL9	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14388	STRIP2	Q9ULQ0	1	SingleLoc	FirstLoc	N_Cytosol	2_Supported	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14389	STRN	O43815	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14391	STRN3	Q13033	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14394	STRN4	Q9NRL3	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14395	STT3A	P46977	3	MultiLoc	FirstLoc	G_Nucleoplasm	4_Uncertain	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14398	STT3B	Q8TCJ2	1	SingleLoc	FirstLoc	C_Endoplasmic reticulum	2_Supported	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14399	STX10	O60499	1	SingleLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14400	STX12	Q86Y82	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14403	STX16	O14662	1	SingleLoc	FirstLoc	A_Vesicles	1_Validated	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14404	STX17	P56962	2	MultiLoc	FirstLoc	J_Nucleoli	4_Uncertain	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14406	STX18	Q9P2W9	1	SingleLoc	FirstLoc	D_Plasma membrane	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14407	STX3	Q13277	3	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14410	STX5	Q13190	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14412	STX6	O43752	2	MultiLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14414	STX7	O15400	1	SingleLoc	FirstLoc	A_Vesicles	1_Validated	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14415	STX8	Q9UNK0	4	MultiLoc	FirstLoc	K_Nuclear bodies	4_Uncertain	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14419	STXBP3	O00186	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14421	STXBP4	Q6ZWJ1	2	MultiLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14423	STXBP5	Q5T5C0	1	SingleLoc	FirstLoc	N_Cytosol	1_Validated	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14424	STYX	Q8WUJ0	1	SingleLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14425	SUCLA2	Q9P2R7	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	1_Validated	4_Mitochondria	MultiCLidentical	4_Mitochondria	5	TRUE
14426	SUCO	Q9UBS9	2	MultiLoc	FirstLoc	M_Nucleoli (Fibrillar center)	3_Approved	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14428	SUDS3	Q9H7L9	2	MultiLoc	FirstLoc	K_Nuclear bodies	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14430	SUFU	Q9UMX1	1	SingleLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14431	SUGP1	Q8IWZ8	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14432	SUGP2	Q8IX01	2	MultiLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14434	SUGT1	Q9Y2Z0	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14437	SUMF2	Q8NBJ7	2	MultiLoc	FirstLoc	A_Vesicles	4_Uncertain	1_Secretory	MultiCLidentical	2_Nucleus	5	FALSE
14439	SUN1	O94901	1	SingleLoc	FirstLoc	L_Nuclear membrane	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14440	SUN2	Q9UH99	1	SingleLoc	FirstLoc	L_Nuclear membrane	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14441	SUPT16H	Q9Y5B9	2	MultiLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14443	SUPT20H	Q8NEM7	1	SingleLoc	FirstLoc	M_Nucleoli (Fibrillar center)	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14444	SUPT5H	O00267	1	SingleLoc	FirstLoc	G_Nucleoplasm	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14445	SUPT6H	Q7KZ85	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14448	SUPV3L1	Q8IYB8	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	2_Supported	4_Mitochondria	MultiCLidentical	4_Mitochondria	5	TRUE
14449	SURF6	O75683	2	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14451	SUV39H2	Q9H5I1	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	3_Approved	4_Mitochondria	MultiCLidentical	2_Nucleus	5	FALSE
14452	SUV420H1	Q4FZB7	1	SingleLoc	FirstLoc	H_Nucleus	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14453	SUZ12	Q15022	3	MultiLoc	FirstLoc	H_Nucleus	3_Approved	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14456	SYAP1	Q96A49	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14459	SYF2	O95926	1	SingleLoc	FirstLoc	I_Nuclear speckles	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14460	SYMPK	Q92797	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14463	SYNE2	Q8WXH0	1	SingleLoc	FirstLoc	L_Nuclear membrane	1_Validated	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14464	SYNE3	Q6ZMZ3	1	SingleLoc	FirstLoc	L_Nuclear membrane	2_Supported	2_Nucleus	MultiCLidentical	2_Nucleus	5	TRUE
14465	SYNGR2	O43760	1	SingleLoc	FirstLoc	B_Golgi apparatus	3_Approved	1_Secretory	MultiCLidentical	1_Secretory	5	TRUE
14466	SYNJ1	O43426	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14469	SYNJ2	O15056	2	MultiLoc	FirstLoc	P_Microtubules	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14471	SYNJ2BP	P57105	1	SingleLoc	FirstLoc	ZZZZ_Mitochondria	3_Approved	4_Mitochondria	MultiCLidentical	4_Mitochondria	5	TRUE
14472	SYNRG	Q9UMZ2	1	SingleLoc	FirstLoc	N_Cytosol	3_Approved	3_Cytosol	MultiCLidentical	3_Cytosol	5	TRUE
14473	SYVN1	Q86TM6	3	MultiLoc	FirstLoc	G_Nucleoplasm	2_Supported	2_Nucleus	MultiCLidentical	1_Secretory	5	FALSE
14476	SZRD1	Q7Z422	2	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14478	SZT2	Q5T011	3	MultiLoc	FirstLoc	G_Nucleoplasm	3_Approved	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
14481	TAB1	Q15750	2	MultiLoc	FirstLoc	I_Nuclear speckles	1_Validated	2_Nucleus	MultiCLidentical	3_Cytosol	5	FALSE
